id,a1,a2
24085,42261,18287
24086,37847,7689
24087,1863,20689
24088,26254,30616
24089,28263,40909
24090,4134,33441
24091,42806,47246
24092,22537,21141
24093,4652,1639
24094,40483,29735
24095,25657,8679
24096,13598,16821
24097,42249,18993
24098,48396,18845
24099,21869,43733
24100,22561,1599
24101,35342,43883
24102,36321,2316
24103,36803,19046
24104,23920,32076
24105,42561,49309
24106,27224,811
24107,9,22393
24108,29231,13953
24109,26526,3656
24110,18411,34016
24111,4435,4446
24112,8140,26970
24113,29562,42946
24114,35938,26715
24115,3380,11907
24116,40807,18048
24117,10615,44767
24118,26273,15656
24119,15873,12908
24120,23622,42793
24121,23850,27075
24122,20155,20894
24123,45617,36333
24124,39001,17163
24125,13386,41290
24126,31845,19189
24127,20509,20422
24128,33714,7915
24129,10589,44368
24130,38126,17387
24131,13382,20247
24132,12854,10447
24133,3046,11345
24134,44775,35431
24135,23093,35980
24136,43560,5968
24137,2213,13420
24138,29281,21201
24139,3154,18290
24140,21482,31112
24141,20365,16149
24141,21392,25100
24141,42960,36268
24141,46846,31728
24141,37915,41878
24141,25157,45697
24141,47264,39819
24141,21483,36978
24141,45284,31662
24141,35440,42683
24142,45290,38455
24143,45136,49580
24144,27084,9903
24145,13449,43270
24146,35678,31660
24147,22368,23825
24148,30769,4005
24149,23003,27571
24150,9612,46309
24151,3924,1998
24152,430,29361
24153,6066,35165
24154,587,49811
24155,22525,32366
24156,29600,37446
24157,17827,48329
24158,33546,48365
24159,15321,27914
24160,28408,24447
24161,5293,12339
24162,5052,31518
24163,2040,19479
24164,19157,45987
24165,13319,33689
24166,25109,15277
24167,48977,32509
24168,5901,29162
24169,48350,49769
24170,46116,37096
24171,41939,755
24172,2664,31521
24173,14008,39614
24174,2072,20769
24175,9180,17794
24176,45031,30528
24177,49534,31243
24178,22510,49379
24179,35353,27306
24180,37551,9128
24181,13818,46597
24182,44446,4581
24183,6180,46444
24184,34154,19261
24185,49747,37324
24186,3293,7884
24187,23055,37989
24188,7049,14960
24189,45465,37719
24190,13678,2042
24191,18616,7284
24192,26705,48601
24193,39334,23657
24194,11553,27073
24195,8255,46897
24196,2183,33733
24197,46222,20551
24198,18945,27375
24199,40104,41519
24200,8148,1872
24201,16098,2599
24202,33225,43773
24203,49288,1987
24204,27695,8126
24205,20462,47605
24206,28493,40870
24207,43200,4161
24208,34981,17121
24209,40794,33563
24210,47286,44160
24211,18169,19232
24212,22349,35479
24213,44830,35794
24214,15418,11337
24215,19756,7009
24216,46759,33730
24217,24633,33509
24218,22472,21296
24219,46231,44237
24220,829,35381
24221,16406,27241
24222,31317,13227
24223,21589,6392
24224,18515,46997
24225,6132,12711
24226,15484,17925
24227,44256,3095
24228,36363,829
24229,15011,46282
24230,12194,919
24231,40315,22074
24232,37457,42537
24233,4798,45446
24234,33590,6965
24235,32884,15672
24236,32392,382
24237,13524,10514
24237,16281,25300
24237,19913,19930
24237,16783,23460
24237,18033,25555
24237,28802,27571
24237,14230,34365
24237,22366,15562
24237,33303,18759
24237,29447,26717
24238,26911,680
24239,30039,28477
24240,24292,30949
24241,28189,15901
24242,36679,30722
24243,39339,29443
24244,48045,29979
24245,1436,39878
24246,28256,1968
24247,46753,20152
24248,21729,27728
24249,41137,42176
24250,5476,10400
24251,37838,42460
24252,23301,1705
24253,37556,7543
24254,30940,509
24255,21304,32779
24256,38312,38009
24257,11150,1782
24258,49300,15809
24259,48140,11506
24260,16478,46537
24261,38363,19584
24262,20862,25065
24263,32121,33353
24264,4020,7251
24265,45602,26753
24266,37689,14158
24267,3567,18802
24268,41660,4882
24269,26227,46596
24270,13508,18111
24271,45882,10414
24272,25271,28041
24273,46268,44039
24274,5842,48354
24275,930,12033
24276,29594,2152
24277,15442,13747
24278,18618,17093
24279,43441,40730
24280,23864,2828
24281,16407,34036
24282,28945,35481
24283,4634,9501
24284,36919,1113
24285,27251,31055
24286,1862,14947
24287,4830,3488
24288,28877,31447
24289,22976,43593
24290,18316,48291
24291,6793,7629
24292,2637,20000
24293,34442,43084
24294,43157,37704
24295,17045,47367
24296,47135,26543
24297,36755,30408
24298,24025,19032
24299,36410,27417
24300,35313,10323
24301,24117,8632
24302,44716,43883
24303,37456,7386
24304,41893,1081
24305,8745,42357
24306,4515,12012
24307,36212,15799
24308,17634,11411
24309,15377,1681
24310,10680,3157
24311,25311,15793
24312,11453,14237
24313,31312,15284
24314,37774,29044
24315,41604,16271
24316,7675,12088
24317,22801,25134
24318,27589,49748
24319,47407,23887
24320,17902,46873
24321,22804,32801
24322,33514,48305
24323,44501,10690
24324,34570,32607
24325,46252,5043
24326,25633,46479
24327,45973,27247
24328,31204,26782
24329,44047,33842
24330,11036,8593
24331,45477,16450
24331,58740,27746
24331,69732,37297
24331,52713,24479
24331,56948,35517
24331,51111,29168
24331,69558,22707
24331,75073,16480
24331,55264,21600
24331,45586,39869
24332,19891,34443
24333,44457,32742
24334,17632,33543
24335,14863,11313
24336,48978,36640
24337,18904,27916
24338,41807,49559
24339,17230,24179
24340,27079,48268
24341,44383,24894
24342,24948,2292
24343,36725,28498
24344,36336,39259
24345,20789,24764
24346,42804,5775
24347,10793,28093
24348,23540,23274
24349,32536,40578
24350,40177,30932
24351,11652,48990
24352,11995,1686
24353,25815,43192
24354,15574,40774
24355,961,45318
24356,15393,14372
24357,48014,3923
24358,24386,28214
24359,16300,29438
24360,47313,13664
24361,18455,19776
24362,4710,505
24363,29567,31105
24364,46579,22993
24365,36612,49860
24366,42171,46589
24367,40052,46862
24368,14993,6165
24369,17883,41175
24370,42063,5834
24371,38236,35214
24372,27202,43138
24373,37485,43687
24374,9177,40582
24375,42532,10898
24376,38676,39925
24377,44753,8626
24378,21316,12827
24379,24922,43113
24380,19247,37453
24380,21923,64742
24380,36818,59689
24380,38258,60606
24380,27692,59649
24380,43553,62107
24380,33686,42673
24380,25413,58304
24380,46812,56880
24380,36687,48531
24381,1301,23678
24382,28463,37801
24383,35321,43268
24384,13617,8244
24385,34818,22183
24386,22105,43469
24387,18717,16190
24388,22689,49667
24389,26053,10913
24390,21003,34595
24391,13857,22944
24392,48025,1133
24393,17751,37876
24394,45660,8062
24395,33346,2806
24396,13145,35268
24397,24533,41704
24398,5728,12712
24399,4653,47242
24400,44996,24234
24401,25481,17540
24402,32973,44254
24403,7859,28014
24404,39017,45918
24405,15102,12631
24406,35983,29863
24407,11574,8985
24408,33425,38470
24409,36633,22456
24410,41228,15572
24411,17697,12837
24412,32964,27083
24413,15164,4688
24414,6862,45619
24415,17788,30714
24416,42183,40458
24417,6429,44891
24418,25887,35129
24419,7621,17389
24420,29815,4279
24421,18417,26536
24422,29973,12669
24423,38131,42919
24424,9957,7883
24425,32372,47379
24426,34475,15750
24427,39665,22878
24428,20610,7117
24429,35466,48523
24430,6739,36
24431,33409,6995
24432,20618,34666
24433,44586,10744
24434,1492,44713
24435,44005,38529
24436,12979,7339
24437,923,11731
24438,40825,10932
24439,45407,13912
24440,36224,49403
24441,45192,26784
24442,12595,18776
24443,40311,37377
24444,7798,10055
24445,17776,4320
24446,35666,40551
24447,6252,8370
24448,35315,19245
24449,27739,513
24450,39517,22855
24451,20837,19441
24452,4590,17945
24453,33060,33405
24454,45746,9022
24455,32456,20320
24456,41166,8154
24457,18880,49959
24458,11955,48770
24459,13037,1954
24460,16263,1007
24461,15518,12591
24462,45441,47610
24463,39453,8978
24464,26572,9088
24465,4347,49850
24466,15593,7674
24467,4797,39958
24468,35029,1325
24469,48756,45747
24470,11949,18630
24471,2833,22043
24472,10251,16404
24473,45098,31787
24474,17789,9567
24475,26891,8784
24476,33617,9484
24477,34939,11368
24478,48914,44480
24479,28212,379
24480,9619,46417
24481,47962,29346
24482,34550,7299
24483,35040,37398
24484,32245,9518
24485,18272,15256
24486,35114,39808
24487,48042,786
24488,41655,12533
24489,36393,20154
24490,35458,43752
24490,56583,61234
24490,56998,44087
24490,51247,52969
24490,60543,68452
24490,62592,55364
24490,41885,47401
24490,54547,56171
24490,61046,49179
24490,44949,69092
24491,49685,43882
24492,38258,40814
24493,13773,42792
24494,1644,46841
24495,40081,42431
24496,11038,12720
24497,28968,19122
24498,20733,9077
24499,38776,10585
24500,32492,22180
24501,4600,9962
24502,19835,3735
24503,1748,49055
24504,12502,42460
24505,15342,1356
24506,26345,6073
24507,44318,38126
24508,49814,24438
24509,42613,39930
24510,35257,39220
24511,21238,39328
24512,25484,16615
24513,36828,45092
24514,31481,35110
24515,9055,38837
24516,34157,16240
24517,14004,45979
24518,12659,27084
24519,29467,23651
24520,37853,42997
24521,46774,573
24521,74547,13928
24521,75209,29072
24521,57956,26685
24521,61188,19552
24521,65731,15338
24521,58116,20619
24521,56842,9129
24521,66543,2278
24521,52192,8660
24522,20495,32204
24523,15259,49347
24523,23346,79185
24523,30849,70539
24523,34805,60134
24523,36715,78699
24523,38769,50252
24523,15707,70633
24523,44788,67454
24523,22187,73696
24523,34530,59749
24524,49723,16246
24525,5856,37951
24526,3110,11603
24527,46273,42348
24528,41916,39580
24529,35617,29830
24530,23567,7474
24531,45202,24883
24532,17421,49894
24533,4393,13835
24534,41460,42183
24535,39143,17991
24536,12179,10137
24537,10992,25211
24538,29507,43606
24539,26899,9399
24540,44437,15106
24541,16061,11520
24541,35149,20478
24541,45762,18582
24541,45067,28549
24541,32944,41017
24541,34071,28223
24541,28643,20132
24541,36337,19141
24541,25213,26976
24541,22974,28668
24542,2042,37843
24542,26080,38575
24542,29428,54160
24542,14665,40047
24542,12113,45838
24542,22177,55009
24542,29968,49820
24542,17509,55030
24542,17554,44243
24542,30277,67352
24543,48463,27804
24544,30531,33154
24545,9146,17510
24546,48270,43752
24547,12578,47032
24548,43868,42614
24549,1192,38776
24550,29785,13291
24551,27321,2083
24552,49466,2944
24553,3794,42439
24554,37704,11881
24555,12085,2386
24556,20537,32838
24557,26964,48107
24558,9999,21320
24559,13624,20779
24560,11574,41134
24561,41571,43459
24562,19915,4977
24563,24443,15437
24564,3949,36426
24565,36792,25207
24566,33381,26895
24567,22323,20420
24568,43139,31505
24569,41193,6436
24570,29710,26244
24571,24540,46247
24572,40281,40518
24573,44398,7092
24574,48423,40048
24575,20747,11693
24576,34484,40913
24577,22185,25749
24578,9086,4754
24579,33571,30002
24580,49848,11842
24581,41802,34511
24582,15092,3816
24583,13210,8199
24584,22800,26110
24585,1140,41825
24586,28369,5666
24587,33686,16578
24588,22590,44010
24589,21503,34910
24590,2656,48944
24591,17605,18844
24592,16634,26046
24593,39275,49728
24594,5129,47715
24595,48267,30032
24596,10517,12700
24597,43791,26470
24598,7129,42761
24599,3241,18487
24600,25160,47877
24601,36007,18609
24602,6958,30303
24603,7976,4759
24604,16230,43210
24605,28907,28911
24606,35413,25189
24607,31280,36237
24608,36883,36807
24609,1148,36100
24610,41301,49494
24611,1277,22776
24612,4989,9309
24613,39575,3490
24614,48274,43783
24615,12368,28263
24616,8618,4985
24617,12618,43207
24618,35067,22762
24619,44879,22115
24620,10586,29463
24621,32329,10268
24622,31016,23162
24623,13080,25317
24624,44357,9022
24625,32859,11009
24626,11080,1268
24627,13809,13318
24628,6609,9037
24629,33038,42299
24630,3368,37510
24631,12577,41910
24632,10292,11592
24633,43701,23295
24634,1088,14117
24635,21128,13577
24636,49986,15989
24637,6318,30625
24638,46677,16953
24639,24745,11992
24640,4987,23080
24640,29136,43130
24640,16388,52204
24640,27489,45739
24640,13265,23175
24640,16325,44484
24640,17621,30676
24640,26895,28627
24640,18214,40024
24640,21963,41093
24641,34110,896
24642,48035,2315
24643,47977,35515
24644,14544,38065
24645,10353,21654
24646,11893,43946
24647,31459,15979
24648,34815,19182
24649,1706,11990
24650,44491,1599
24651,11307,7343
24652,11800,17795
24653,43809,36424
24654,44065,43806
24655,49988,29328
24656,34240,9607
24657,9577,1185
24658,31232,20616
24659,23580,48899
24660,13274,42792
24661,31080,6320
24662,38443,15603
24663,29691,15225
24664,22839,203
24665,36787,3269
24666,41776,14502
24667,2776,35374
24668,44123,24280
24669,6575,34257
24670,37054,4364
24671,16739,47996
24672,33380,46360
24673,17899,24367
24674,17375,30551
24675,29013,38218
24676,11133,9820
24677,18875,11613
24678,45427,4972
24679,17835,25537
24680,25544,1884
24681,44902,39819
24682,16803,9284
24683,3160,4265
24684,15229,37656
24685,45054,13200
24686,31202,15467
24687,41206,42246
24688,41638,40394
24689,13241,34224
24690,14387,18043
24691,38933,45423
24692,22364,44246
24693,9040,16237
24694,20065,18947
24695,2389,27950
24696,18813,28326
24697,9008,18263
24698,21035,27518
24699,30837,9028
24700,4713,12820
24701,9030,28667
24702,21443,40411
24703,26430,11647
24704,36083,10781
24705,38263,46390
24706,2394,9433
24707,32930,5781
24708,19451,13078
24709,27630,19958
24710,4462,40592
24711,3201,20743
24712,29251,7707
24713,130,49296
24714,30317,46117
24715,47494,1257
24716,35906,712
24717,45271,48269
24718,1295,34260
24719,41263,21302
24720,44844,47660
24721,17253,38802
24722,14379,9431
24723,48336,26023
24724,3789,23622
24725,3219,47330
24726,28531,37927
24727,4191,35714
24728,29870,48196
24729,19134,40526
24730,42473,6065
24731,41320,12940
24732,10245,42245
24733,46657,284
24734,18919,8704
24735,24992,47999
24736,8356,26193
24737,8943,45662
24738,46860,46945
24739,4118,35879
24740,37812,17389
24741,29101,48646
24742,25823,10408
24743,40126,23327
24744,22075,8073
24745,1374,14268
24746,12843,45478
24747,28009,26073
24748,29272,38509
24749,39328,28069
24750,14575,44192
24751,1798,39178
24752,11580,42544
24753,47724,29666
24754,12214,42539
24755,38312,15334
24756,32919,30451
24757,27090,35964
24758,44156,26498
24759,48555,32226
24760,44417,27387
24761,40060,13005
24761,40363,37027
24761,60194,21552
24761,61866,32296
24761,51690,16455
24761,69185,36184
24761,54704,42515
24761,47675,19191
24761,64244,38024
24761,64361,39703
24762,43581,38436
24763,48869,9064
24764,36741,38402
24765,35344,34354
24766,5420,13475
24767,16547,20669
24768,45945,34856
24769,15591,18677
24770,28586,9237
24771,37682,23641
24772,27661,19641
24773,49213,8394
24773,54225,32090
24773,63924,12205
24773,76920,12314
24773,51098,20367
24773,72175,17195
24773,62933,12829
24773,74304,37138
24773,51792,35314
24773,62364,30427
24774,2045,34759
24775,2596,7446
24776,31943,42596
24777,27100,8786
24778,37275,37317
24779,7999,15629
24780,36603,38003
24781,10682,6119
24782,785,40241
24783,26880,20411
24784,25876,46923
24785,34295,46708
24786,29919,14084
24787,27962,9949
24788,49237,24392
24789,36624,887
24790,31469,38048
24791,28506,7358
24792,20218,19700
24793,36233,17374
24794,34311,3440
24795,478,29792
24796,1138,46677
24797,19996,13039
24798,23833,16457
24799,13125,16662
24800,41489,2651
24801,40511,28895
24802,19200,23194
24803,5125,6698
24804,4870,5124
24805,16836,12155
24806,12879,35885
24807,18239,48713
24808,25234,27011
24809,29629,9317
24810,13865,26996
24811,34876,27608
24812,8694,33121
24813,23692,20032
24814,27876,35398
24815,23315,20305
24816,37591,17831
24817,42263,12014
24818,7665,37959
24819,7926,33911
24820,25091,31979
24821,30847,8610
24822,12614,48523
24823,42772,15519
24824,43720,36283
24825,14015,38611
24826,7295,20150
24826,25445,25374
24826,24126,26549
24826,17775,33258
24826,7432,31312
24826,11612,49729
24826,22153,45121
24826,31418,48278
24826,17340,27188
24826,35055,43458
24827,20429,4886
24828,34905,4174
24829,30561,10570
24830,42417,36531
24830,52786,56063
24830,58469,38874
24830,48057,63266
24830,54061,60735
24830,52223,41056
24830,69706,47873
24830,57002,57114
24830,51474,56902
24830,62480,63200
24831,24302,33278
24832,17289,29495
24833,28583,25629
24834,13753,36539
24835,21750,21085
24836,36391,17335
24837,21942,36050
24838,419,20119
24839,36851,23494
24840,27610,34902
24841,21748,28314
24842,10806,14712
24843,22476,24306
24844,7818,45618
24845,47760,1437
24846,5985,46734
24847,16167,44363
24848,41630,25995
24849,24364,25675
24850,18762,7362
24851,24816,36196
24852,17896,38894
24853,37640,28802
24854,1379,32242
24855,23878,40099
24856,6196,49268
24857,32202,5095
24858,17895,19559
24859,5822,48763
24860,1103,9500
24861,809,37102
24862,25935,37453
24863,28118,32883
24864,35586,46147
24865,38255,18292
24866,6193,15536
24867,2226,47131
24868,33606,49337
24869,27931,3848
24870,48094,28389
24871,39070,31111
24872,45727,18587
24873,49431,36068
24874,38550,43605
24875,31108,32656
24876,23072,38423
24877,33251,3504
24878,22118,1432
24879,47616,19126
24880,12317,32534
24881,46202,43793
24882,17299,10033
24883,13247,25078
24884,41093,8334
24885,2508,238
24886,22499,11748
24887,6572,12055
24888,11099,21202
24889,8299,9896
24890,11199,40498
24891,1292,44434
24892,47494,7499
24893,35700,44191
24894,42726,28257
24895,46515,42797
24896,13951,18299
24897,31552,5856
24898,19166,41698
24899,28394,2149
24900,34672,34108
24901,1519,12984
24902,19964,18781
24903,48777,17614
24904,15103,43486
24905,28693,1105
24906,16185,49494
24907,28525,6371
24908,832,25853
24909,17822,22761
24910,25292,29631
24911,48286,18814
24912,19946,20026
24913,10282,27684
24914,35853,35050
24915,18846,30159
24916,16636,21158
24917,34355,36751
24918,32847,19515
24919,29294,8805
24920,21923,7190
24921,31638,39028
24922,4544,20301
24923,13564,47346
24924,23134,41868
24925,26362,36233
24926,6752,27434
24927,21813,23367
24928,44872,45838
24929,45080,36205
24930,2376,47070
24931,12254,9161
24932,26230,13874
24933,26020,30037
24934,23069,30670
24935,22708,15389
24936,4815,11031
24937,18207,46660
24937,42457,74885
24937,47926,64783
24937,26801,69454
24937,29232,52569
24937,45735,58619
24937,30748,75828
24937,22126,61764
24937,40240,74754
24937,33890,67740
24938,36630,7662
24939,35161,32105
24940,5503,15623
24941,12222,30888
24942,1116,41581
24943,3424,10869
24944,49995,12863
24945,27716,6135
24946,1036,25067
24947,33229,41907
24948,39147,19822
24949,31047,33925
24950,32686,25078
24951,8992,29103
24952,13085,37842
24953,39744,22821
24954,27842,38536
24955,10437,24709
24956,37744,15298
24957,31493,13904
24958,13834,46849
24959,26213,37856
24960,5991,5093
24961,8555,34594
24962,40265,284
24963,47026,19536
24964,13776,38028
24965,44913,3352
24966,14563,2955
24967,16467,48754
24968,27215,28659
24969,46044,19257
24970,18239,39427
24971,572,42376
24972,31070,16029
24973,14842,45765
24974,9715,14505
24975,22913,47120
24976,48801,24681
24977,16584,22126
24978,12231,33613
24979,20806,7036
24980,3789,38546
24981,35466,36033
24982,7770,22456
24983,42980,29997
24984,19914,39218
24985,1967,29216
24986,10345,25162
24987,4460,46268
24988,22555,40119
24989,10008,1640
24990,4138,41514
24991,17969,46574
24992,17544,38323
24993,38373,13976
24994,46566,45183
24995,44513,49436
24996,43081,42824
24997,29999,12810
24998,601,40187
24999,8931,47440
25000,16374,41940
25001,27486,36547
25002,27871,13459
25003,21069,34012
25004,11367,47250
25005,3679,40653
25006,22121,13195
25007,28619,42922
25008,21830,16400
25009,39939,38907
25010,8699,26419
25011,31011,39313
25011,51434,62668
25011,55046,63137
25011,33440,49332
25011,59404,62517
25011,44451,64944
25011,32070,51883
25011,48774,47811
25011,56751,63986
25011,46410,44815
25012,41091,44865
25013,9979,6070
25014,42983,47670
25015,44903,12127
25016,36728,44415
25017,6714,19450
25018,31044,23612
25019,48225,31137
25020,40317,16965
25021,41796,48361
25022,18305,3933
25023,5853,35820
25024,41478,11908
25025,17069,40558
25026,12566,34071
25027,27699,19364
25028,18817,44473
25029,30775,26660
25030,48042,35001
25031,12571,39542
25032,43724,16246
25033,24293,26695
25034,13621,27970
25035,6669,17699
25036,10728,2184
25037,33817,16078
25038,24327,15176
25039,49911,2181
25040,1270,7626
25041,22133,34412
25042,33807,46210
25043,9098,6066
25044,47414,8452
25045,27444,6632
25046,18348,20674
25047,14238,49181
25048,29088,45205
25049,15135,37536
25050,25704,23121
25051,4157,34118
25052,41420,46896
25053,47824,5569
25054,28651,30386
25055,25672,49241
25056,33456,10035
25057,36764,29248
25058,48168,32934
25059,2410,45719
25060,10363,19968
25061,13347,38456
25062,45599,9420
25063,27549,37479
25064,39582,524
25065,47031,37583
25066,41765,21774
25067,8307,16481
25068,12221,29771
25069,8643,19598
25069,31145,37858
25069,20226,34835
25069,24413,43153
25069,10262,42345
25069,25868,26603
25069,21793,39262
25069,26825,22554
25069,21002,26980
25069,28652,19773
25070,10847,6323
25071,15370,27680
25072,4681,8574
25073,47692,43664
25074,1940,34171
25075,1082,35010
25076,15516,49727
25077,43702,18603
25078,26108,6274
25079,20667,46320
25080,36570,47847
25081,42141,14628
25082,338,22749
25083,22230,13666
25084,31040,33816
25085,37588,803
25086,37674,19790
25087,44251,21502
25088,8663,11528
25089,46036,17890
25090,20779,47596
25091,41797,16451
25092,40015,15324
25093,44868,5863
25094,49189,19663
25095,30688,13573
25096,9424,8183
25097,4959,23519
25098,38778,15872
25098,48016,44784
25098,49311,44766
25098,60716,33995
25098,54816,43691
25098,46353,23456
25098,67893,36216
25098,45685,35532
25098,50027,24822
25098,60311,45866
25099,21071,19509
25100,17135,1174
25101,16303,8076
25102,20910,2105
25103,22009,23844
25104,11585,27725
25105,43689,10665
25106,10665,42705
25107,22493,29970
25108,22965,24497
25109,22577,1143
25110,35450,8836
25111,47307,49361
25112,19860,3158
25113,13618,5320
25114,45199,43160
25115,5172,47587
25116,48441,18768
25117,39690,9952
25118,13577,366
25119,48136,32374
25120,18779,46333
25121,3773,11722
25122,34315,46921
25123,38109,36559
25124,11929,47016
25125,7333,8452
25126,3448,41382
25127,10523,17927
25128,16394,9225
25129,26454,49497
25130,14376,21253
25131,25983,38389
25132,2922,12186
25133,5397,21192
25134,34106,46404
25135,29699,23026
25136,44897,29400
25137,31481,29256
25138,21963,17637
25139,7107,44200
25140,29981,35060
25141,49704,10253
25142,34160,21541
25143,33877,8858
25144,28639,45008
25145,11047,679
25146,505,47048
25147,14012,41877
25148,8829,40751
25149,3189,18393
25150,2212,1663
25151,42226,18255
25152,22348,44271
25153,21540,47929
25154,11554,2464
25155,26050,25966
25156,24780,41654
25157,27049,27294
25158,21966,4595
25159,47664,30206
25160,48846,8627
25161,39588,7752
25162,34939,36829
25163,42580,1809
25164,10914,10135
25164,20884,36995
25164,22063,11094
25164,35596,33505
25164,24652,35247
25164,40334,23434
25164,11502,36829
25164,30625,28321
25164,20046,35084
25164,38429,35804
25165,26930,37725
25166,11396,39840
25167,36145,20748
25168,9308,18577
25169,21942,15343
25170,39430,45494
25171,49035,14787
25172,8050,17581
25173,40404,24016
25174,34555,12082
25175,29741,43919
25176,18123,42981
25177,35685,26847
25178,6382,29741
25179,23090,15595
25180,16515,4655
25181,15126,21869
25182,26392,10925
25183,4488,19673
25184,5171,5260
25185,34040,14450
25186,39393,32007
25186,60495,49291
25186,53591,53660
25186,56203,36029
25186,44679,60002
25186,67940,53116
25186,61933,37816
25186,52314,50390
25186,44391,35737
25186,63281,44871
25187,47783,24630
25188,15387,40810
25189,12198,1569
25190,1953,19736
25191,28585,46790
25192,16274,25169
25193,17443,3399
25194,27068,42953
25195,35637,32536
25196,18840,27906
25197,30909,23120
25198,17565,20413
25199,22990,5919
25200,49979,19546
25201,15013,12356
25202,45042,22994
25203,10003,11201
25204,3173,45127
25205,37276,21212
25206,19509,47774
25207,19719,7774
25208,19971,2497
25209,44631,13211
25210,37610,45056
25211,1056,12408
25212,31350,18110
25213,31196,46580
25214,10843,12589
25215,6921,12674
25216,15222,2191
25217,47326,12177
25218,45409,30291
25219,24240,4142
25220,3609,5219
25221,35390,19112
25222,45856,8585
25223,20957,27497
25224,14292,28020
25224,36328,48158
25224,35199,43450
25224,40308,46799
25224,36990,41117
25224,34973,35929
25224,32281,29305
25224,24644,53280
25224,23991,51667
25224,30330,38732
25225,28619,22403
25226,43699,17684
25227,34270,40965
25228,47800,41621
25229,39075,16999
25230,14403,43400
25231,32888,18281
25232,3969,14805
25233,39950,24391
25234,42381,27768
25235,26567,15946
25236,32966,3449
25237,34425,12731
25238,30535,26499
25238,32944,41751
25238,60091,27566
25238,48328,36744
25238,41294,35156
25238,34059,46715
25238,50072,28357
25238,39117,40528
25238,35757,43776
25238,32391,36380
25239,11364,38351
25240,25242,17767
25241,26019,29272
25242,38626,20536
25243,7610,13884
25244,42487,43851
25245,36094,25567
25246,47516,11570
25247,32052,6508
25248,10304,4600
25249,6241,29569
25250,34952,22947
25251,37204,5983
25252,97,1953
25253,48128,30703
25254,36119,7420
25255,33124,44837
25256,35802,43104
25257,36238,24199
25258,41691,23039
25259,47072,7078
25260,2677,25867
25261,39524,41874
25262,30748,47583
25263,44754,39765
25264,42317,14551
25265,2994,1361
25266,29237,4845
25267,17914,404
25268,32502,22755
25269,1589,24882
25270,17476,29239
25271,28023,7186
25272,12785,5403
25273,13952,31581
25274,46470,8924
25275,38918,8424
25276,20299,14517
25277,13099,25723
25278,9129,28232
25279,10703,30482
25280,38944,13725
25281,6791,9986
25282,9791,43004
25283,33330,7555
25284,5014,38014
25285,8639,33732
25286,31966,5641
25287,30432,30890
25288,600,43777
25289,49531,18212
25290,41619,47385
25291,25526,2854
25292,9069,26179
25293,39098,33754
25294,29532,4130
25295,26468,10163
25296,34468,12915
25297,3125,9790
25298,48792,3547
25299,29456,14519
25300,33805,3568
25301,12973,44750
25302,1401,34871
25303,27025,30671
25304,37438,25661
25305,23561,2680
25306,36443,15284
25307,30849,11839
25308,47651,3700
25309,19200,30794
25310,31092,46577
25311,42472,19396
25312,19797,7747
25313,22526,23029
25314,16858,4215
25315,23876,46697
25316,9928,36824
25317,33669,6868
25318,11362,32791
25319,43595,36371
25320,15035,18135
25321,22644,22874
25322,42,20387
25323,2441,14110
25324,6947,2974
25325,7382,18544
25326,31737,18990
25327,16264,46493
25328,46421,31371
25329,32056,15891
25330,12986,45973
25331,1844,24661
25332,46667,4902
25333,18560,11164
25334,7384,26526
25335,20561,2309
25336,49992,25056
25337,6594,49354
25338,49327,13649
25339,38557,3082
25340,48546,43686
25341,23534,32502
25342,35804,24114
25343,39493,33300
25344,15551,35549
25345,18354,42786
25346,16745,37754
25347,33546,45120
25348,20094,36507
25349,25777,9742
25350,15992,36140
25351,22914,6907
25352,18355,7326
25353,1196,41823
25354,11426,21584
25355,25773,14871
25356,12175,1637
25357,18360,29587
25358,24557,35499
25359,746,8371
25360,17854,32119
25361,33072,12483
25362,40989,36267
25363,42151,47025
25364,39616,4646
25365,25666,25554
25366,15948,6004
25367,11139,40664
25368,23442,24353
25369,22677,37986
25370,16804,49131
25371,18729,18133
25372,30090,32637
25373,36813,8269
25374,30017,7994
25375,38967,17582
25376,4594,17884
25377,26501,22602
25378,36320,6116
25379,45136,25150
25380,47016,12741
25381,18070,12811
25382,41162,23608
25383,11337,48014
25384,39514,23290
25385,14368,24696
25386,10122,33621
25387,35833,44367
25388,5987,14671
25389,16503,42269
25390,13734,3566
25391,4360,13289
25392,45251,35662
25393,16065,18874
25394,46014,46223
25395,13528,42821
25396,25270,11805
25397,48309,5749
25398,17177,1431
25399,28359,11039
25400,41725,41187
25401,42520,30058
25402,24680,22642
25403,47230,5282
25404,12433,40590
25405,46834,24670
25406,31293,21621
25407,40811,46981
25408,40081,19785
25409,34520,9749
25410,40306,36010
25411,32384,15979
25412,16390,23478
25413,10502,25595
25414,9941,46393
25415,27159,21859
25416,17140,39292
25417,47658,15950
25418,37722,25356
25419,29601,18641
25420,38801,44850
25421,37537,8044
25422,17678,84
25423,11767,24505
25424,42618,13709
25425,20372,14139
25426,28371,18593
25427,21457,19555
25428,14999,20291
25429,13228,41095
25430,1596,9801
25431,4260,48245
25432,29049,29466
25433,39178,6222
25434,6344,34408
25435,9428,32409
25436,26775,144
25437,27402,28670
25438,6853,40111
25439,33042,3618
25440,29860,9435
25441,15691,43793
25442,15605,18463
25443,20767,7668
25444,11815,36279
25445,24041,24625
25446,28603,29608
