ICEBERG YEAR,ICEBERG NUMBER,"SIGHTING
DATE","SIGHTING
TIME","SIGHTING
LATITUDE","SIGHTING
LONGITUDE","SIGHTING
METHOD",SIZE,SHAPE,SOURCE
2018,20147,2/22/2018,1514,52.865,-53.225,R/V,SM,GEN,GMRS
2018,20148,2/22/2018,1514,51.915,-51.977,R/V,SM,GEN,GMRS
2018,20149,2/22/2018,1514,53.028,-52.940,R/V,SM,GEN,GMRS
2018,20151,2/22/2018,1514,53.728,-53.780,R/V,SM,GEN,GMRS
2018,20152,2/22/2018,1514,53.620,-54.130,R/V,GEN,GEN,GMRS
2018,20156,2/22/2018,1514,53.142,-53.955,R/V,LG,GEN,GMRS
2018,20157,2/22/2018,1514,52.852,-54.915,R/V,SM,GEN,GMRS
2018,20040,2/22/2018,1514,53.737,-53.970,R/V,SM,GEN,GMRS
2018,20010,2/22/2018,1752,51.363,-51.453,VIS,SM,BLK,GMRS
2018,20158,2/22/2018,1757,51.497,-51.322,VIS,SM,DD,GMRS
2018,20160,2/22/2018,1806,51.722,-51.210,VIS,SM,DOM,GMRS
2018,20159,2/22/2018,1807,51.272,-51.080,R/V,SM,GEN,GMRS
2018,20161,2/22/2018,1901,51.348,-50.023,R/V,SM,GEN,GMRS
2018,20162,2/22/2018,1901,50.607,-50.837,R/V,MED,GEN,GMRS
2018,20163,2/22/2018,1901,50.182,-50.990,R/V,SM,GEN,GMRS
2018,20167,2/23/2018,0925,47.620,-50.390,SAT-HIGH,GEN,GEN,SN1A
2018,20164,2/23/2018,1319,50.345,-50.062,R/V,MED,GEN,GTJZ
2018,20165,2/23/2018,1327,49.910,-50.723,R/V,SM,GEN,GTJZ
2018,20166,2/23/2018,1339,49.613,-49.788,R/V,SM,GEN,GTJZ
2018,20083,2/23/2018,2123,58.472,-59.775,SAT-HIGH,LG,GEN,SN1B
2018,20074,2/23/2018,2123,57.337,-58.803,SAT-HIGH,LG,GEN,SN1B
2018,20168,2/23/2018,2123,57.347,-56.360,SAT-HIGH,LG,GEN,SN1B
2018,20134,2/25/2018,1437,49.547,-49.158,R/V,SM,DD,GGJF
2018,20162,2/25/2018,1437,49.865,-50.562,R/V,SM,GEN,GGJF
2018,20163,2/25/2018,1437,49.795,-50.430,R/V,SM,GEN,GGJF
2018,20169,2/25/2018,1437,48.927,-50.202,R/V,SM,GEN,GGJF
2018,20170,2/25/2018,1437,49.248,-50.632,R/V,LG,GEN,GGJF
2018,20165,2/25/2018,1451,49.555,-50.813,R/V,SM,GEN,GGJF
2018,20133,2/25/2018,1501,49.942,-50.820,R/V,SM,GEN,GGJF
2018,20171,2/25/2018,1506,49.705,-50.742,R/V,MED,GEN,GGJF
2018,20135,2/26/2018,1435,48.442,-49.990,R/V,SM,GEN,GTJZ
2018,20172,2/26/2018,1435,48.853,-50.788,R/V,SM,GEN,GTJZ
2018,20136,2/26/2018,1445,47.888,-48.855,VIS,SM,DD,GTJZ
2018,20173,2/26/2018,1854,50.087,-51.532,R/V,GR,GEN,GMRS
2018,20037,2/26/2018,1929,51.712,-52.112,R/V,LG,GEN,GMRS
2018,20024,2/26/2018,1932,51.520,-51.660,R/V,LG,TAB,GMRS
2018,20116,2/26/2018,1940,51.535,-51.687,VIS,GR,TAB,GMRS
2018,20148,2/26/2018,1942,51.597,-51.207,R/V,SM,GEN,GMRS
2018,20174,2/26/2018,2004,50.083,-51.538,R/V,LG,GEN,GMRS
2018,20175,2/26/2018,2005,50.087,-51.310,R/V,SM,GEN,GMRS
2018,20132,2/26/2018,2025,50.005,-51.157,R/V,MED,GEN,GMRS
2018,20012,2/26/2018,2107,51.532,-52.360,R/V,SM,GEN,GMRS
2018,20133,2/26/2018,2107,49.705,-50.980,R/V,SM,GEN,GTJZ
2018,20171,2/26/2018,2107,49.538,-50.887,R/V,MED,GEN,GTJZ
2018,20165,2/26/2018,2107,49.240,-50.815,R/V,SM,GEN,GTJZ
2018,20169,2/26/2018,2107,48.737,-50.088,R/V,SM,GEN,GTJZ
2018,20135,2/26/2018,2107,48.298,-49.970,R/V,SM,GEN,GTJZ
2018,20176,2/26/2018,2107,49.343,-50.453,R/V,SM,GEN,GTJZ
2018,20177,2/26/2018,2107,49.407,-50.773,R/V,MED,GEN,GTJZ
2018,20178,2/26/2018,2107,48.778,-50.937,R/V,LG,GEN,GTJZ
2018,20179,2/26/2018,2107,48.172,-49.518,R/V,SM,GEN,GTJZ
2018,20055,2/27/2018,0938,54.222,-52.840,SAT-HIGH,GEN,GEN,SN1B
2018,20180,2/27/2018,0939,52.810,-51.400,SAT-HIGH,GEN,GEN,SN1B
2018,20134,2/28/2018,0932,49.310,-49.005,SAT-HIGH,SM,GEN,SN1A
2018,20117,2/28/2018,0932,49.870,-50.172,SAT-HIGH,SM,GEN,SN1A
2018,20141,2/28/2018,0932,50.132,-50.167,SAT-HIGH,MED,GEN,SN1A
2018,20182,2/28/2018,0933,47.742,-50.052,SAT-HIGH,LG,GEN,SN1A
2018,20183,2/28/2018,0933,48.418,-51.828,SAT-HIGH,SM,GEN,SN1A
2018,20181,2/28/2018,1630,47.190,-49.220,VIS,GR,DD,GMRS
2018,20181,3/1/2018,0924,47.158,-49.398,SAT-HIGH,SM,GEN,SN1B
2018,20179,3/1/2018,0924,47.920,-48.505,SAT-HIGH,SM,GEN,SN1B
2018,20169,3/1/2018,0924,48.273,-49.563,SAT-HIGH,SM,GEN,SN1B
2018,20059,3/1/2018,2123,53.488,-52.877,SAT-HIGH,SM,GEN,SN1A
2018,20150,3/1/2018,2123,52.820,-53.228,SAT-HIGH,MED,GEN,SN1A
2018,20006,3/1/2018,2123,52.807,-53.600,SAT-HIGH,MED,GEN,SN1A
2018,20011,3/1/2018,2123,52.728,-53.785,SAT-HIGH,MED,GEN,SN1A
2018,20189,3/1/2018,2123,53.638,-54.352,SAT-HIGH,MED,GEN,SN1A
2018,20190,3/1/2018,2123,53.825,-54.330,SAT-HIGH,MED,GEN,SN1A
2018,20052,3/1/2018,2123,52.577,-52.610,SAT-LOW,MED,NTB,SN1A
2018,20149,3/1/2018,2123,52.073,-52.378,SAT-LOW,MED,NTB,SN1A
2018,20032,3/1/2018,2123,51.985,-52.218,SAT-LOW,MED,NTB,SN1A
2018,20066,3/1/2018,2124,55.462,-55.720,SAT-HIGH,MED,GEN,SN1A
2018,53,3/1/2018,2124,54.558,-54.795,SAT-HIGH,MED,GEN,SN1A
2018,20184,3/1/2018,2124,55.202,-56.170,SAT-HIGH,SM,GEN,SN1A
2018,20185,3/1/2018,2124,55.213,-56.150,SAT-HIGH,MED,GEN,SN1A
2018,20186,3/1/2018,2124,55.392,-55.353,SAT-HIGH,MED,GEN,SN1A
2018,20187,3/1/2018,2124,55.397,-56.182,SAT-HIGH,MED,GEN,SN1A
2018,20188,3/1/2018,2124,55.482,-55.637,SAT-HIGH,SM,GEN,SN1A
2018,20191,3/3/2018,1111,48.047,-51.062,R/V,GR,GEN,GTJZ
2018,20179,3/3/2018,1305,47.580,-48.640,VIS,SM,DD,GTJZ
2018,20172,3/3/2018,1352,48.170,-50.285,R/V,SM,DD,GTJZ
2018,20135,3/3/2018,1352,47.768,-49.772,R/V,SM,DD,GTJZ
2018,20140,3/3/2018,1352,48.813,-50.627,R/V,SM,GEN,GTJZ
2018,20192,3/3/2018,1352,47.973,-50.642,R/V,SM,GEN,GTJZ
2018,20193,3/3/2018,1352,47.965,-50.043,R/V,GR,GEN,GTJZ
2018,20183,3/3/2018,1404,48.272,-51.440,R/V,MED,GEN,GTJZ
2018,20194,3/4/2018,1318,49.558,-53.473,R/V,MED,DD,GTJZ
2018,20196,3/4/2018,1334,48.965,-51.928,R/V,SM,DD,GTJZ
2018,20197,3/4/2018,1341,48.120,-51.758,R/V,SM,GEN,GTJZ
2018,20195,3/4/2018,1354,49.992,-52.837,R/V,SM,GEN,GTJZ
2018,20198,3/4/2018,1408,49.072,-53.125,R/V,SM,GEN,GTJZ
2018,20120,3/4/2018,1541,50.312,-52.658,R/V,SM,DD,GTJZ
2018,20143,3/4/2018,1555,51.465,-52.403,R/V,SM,GEN,GTJZ
2018,20142,3/4/2018,1609,50.503,-52.112,R/V,SM,DOM,GTJZ
2018,20199,3/4/2018,1702,49.780,-53.972,R/V,SM,GEN,GTJZ
2018,20191,3/5/2018,1811,47.797,-51.472,VIS,GR,DD,GMRS
2018,20197,3/5/2018,1830,48.008,-51.827,R/V,SM,DD,GMRS
2018,20133,3/6/2018,0932,48.882,-50.803,SAT-HIGH,SM,GEN,SNL1
2018,20200,3/6/2018,1125,48.622,-52.898,R/V,SM,GEN,GMRS
2018,20201,3/6/2018,1135,49.562,-53.448,R/V,MED,GEN,GMRS
2018,20202,3/6/2018,1144,49.925,-52.825,R/V,MED,TAB,GMRS
2018,20121,3/6/2018,1147,49.827,-54.165,R/V,SM,GEN,GMRS
2018,20011,3/6/2018,1209,52.408,-54.860,R/V,SM,GEN,GMRS
2018,20151,3/6/2018,1324,51.868,-54.803,R/V,MED,DD,GMRS
2018,20157,3/6/2018,1326,51.532,-55.307,R/V,SM,GEN,GMRS
2018,20204,3/6/2018,1329,51.615,-54.265,R/V,SM,GEN,GMRS
2018,20147,3/6/2018,1336,51.658,-53.973,R/V,SM,GEN,GMRS
2018,20122,3/6/2018,1357,51.135,-53.532,R/V,SM,GEN,GMRS
2018,20153,3/6/2018,1406,52.105,-54.363,R/V,MED,GEN,GMRS
2018,20156,3/6/2018,1409,51.918,-53.847,R/V,MED,GEN,GMRS
2018,20205,3/6/2018,1410,51.478,-53.845,R/V,SM,GEN,GMRS
2018,20149,3/6/2018,1412,51.418,-53.057,R/V,SM,GEN,GMRS
2018,20145,3/6/2018,1412,51.472,-53.462,R/V,SM,GEN,GMRS
2018,20203,3/6/2018,1412,51.313,-54.243,R/V,SM,GEN,GMRS
2018,20012,3/6/2018,1424,51.325,-52.890,R/V,SM,GEN,GMRS
2018,20120,3/6/2018,1623,50.283,-52.838,R/V,GR,GEN,GMRS
2018,20126,3/6/2018,1633,50.462,-53.648,R/V,GEN,DD,GMRS
2018,20208,3/6/2018,1638,50.340,-53.240,VIS,MED,DD,GMRS
2018,20195,3/6/2018,1639,49.917,-52.972,R/V,GR,GEN,GMRS
2018,20125,3/6/2018,1641,50.470,-52.862,R/V,SM,GEN,GMRS
2018,20119,3/6/2018,1644,50.455,-53.653,R/V,MED,DD,GMRS
2018,20206,3/6/2018,1645,49.983,-53.208,R/V,GR,GEN,GMRS
2018,20209,3/6/2018,1646,50.502,-53.213,R/V,BB,GEN,GMRS
2018,20207,3/6/2018,1651,50.190,-53.118,R/V,SM,DOM,GMRS
2018,20210,3/7/2018,1131,47.603,-52.432,R/V,GR,GEN,GMRS
2018,20211,3/7/2018,1135,47.902,-52.820,R/V,SM,GEN,GTJZ
2018,20212,3/7/2018,1532,47.548,-52.542,R/V,SM,DD,GTJZ
2018,20211,3/8/2018,1149,47.765,-52.952,R/V,MED,GEN,GTJZ
2018,20183,3/8/2018,1154,47.912,-52.063,R/V,SM,GEN,GTJZ
2018,20211,3/8/2018,1223,47.767,-52.942,VIS,GR,GEN,CGCX
2018,20223,3/8/2018,1235,47.767,-52.933,VIS,GR,GEN,CGCX
2018,20224,3/8/2018,1238,48.317,-53.200,VIS,GR,GEN,CGCX
2018,20225,3/8/2018,1246,48.433,-53.017,VIS,GR,GEN,CGCX
2018,20200,3/8/2018,1251,48.550,-53.000,VIS,SM,NTB,CGCX
2018,20214,3/8/2018,1253,48.603,-52.977,VIS,SM,NTB,CGCX
2018,20215,3/8/2018,1253,48.603,-53.014,VIS,GR,GEN,CGCX
2018,20216,3/8/2018,1253,48.608,-52.991,VIS,GR,GEN,CGCX
2018,20218,3/8/2018,1253,48.589,-53.019,VIS,GR,GEN,CGCX
2018,20219,3/8/2018,1253,48.610,-52.989,VIS,GR,GEN,CGCX
2018,20217,3/8/2018,1253,48.602,-53.006,VIS,GR,GEN,CGCX
2018,20221,3/8/2018,1256,48.700,-53.083,VIS,SM,NTB,CGCX
2018,20198,3/8/2018,1308,48.850,-53.567,VIS,SM,NTB,CGCX
2018,20226,3/8/2018,1308,48.883,-53.550,VIS,GR,GEN,CGCX
2018,20222,3/8/2018,1310,48.900,-53.467,VIS,SM,NTB,CGCX
2018,20194,3/8/2018,1318,49.033,-53.617,VIS,MED,DD,CGCX
2018,20201,3/8/2018,1330,49.283,-53.500,VIS,SM,TAB,CGCX
2018,20220,3/8/2018,1330,49.297,-53.502,VIS,BB,GEN,CGCX
2018,20213,3/8/2018,1629,47.113,-52.072,R/V,GR,GEN,GTJZ
2018,20106,3/9/2018,0955,53.947,-55.298,SAT-HIGH,GEN,GEN,SNL1
2018,20184,3/9/2018,0955,54.345,-55.105,SAT-HIGH,SM,GEN,SNL1
2018,20185,3/9/2018,0955,54.365,-55.835,SAT-HIGH,MED,GEN,SNL1
2018,53,3/9/2018,0955,54.625,-55.218,SAT-HIGH,SM,GEN,SNL1
2018,20114,3/9/2018,0955,54.953,-54.900,SAT-HIGH,SM,GEN,SNL1
2018,20227,3/9/2018,0955,54.123,-55.960,SAT-HIGH,MED,GEN,SNL1
2018,20228,3/9/2018,0955,54.632,-55.632,SAT-HIGH,MED,GEN,SNL1
2018,20040,3/9/2018,0955,52.305,-54.232,SAT-HIGH,MED,NTB,SN1B
2018,20152,3/9/2018,0955,52.588,-54.630,SAT-HIGH,MED,NTB,SN1B
2018,20054,3/9/2018,0955,53.107,-53.907,SAT-HIGH,MED,NTB,SN1B
2018,20150,3/9/2018,0955,52.545,-53.912,SAT-HIGH,MED,NTB,SN1B
2018,20063,3/9/2018,0955,54.428,-53.185,SAT-HIGH,LG,NTB,SN1B
2018,20190,3/9/2018,0955,54.123,-55.960,SAT-HIGH,MED,NTB,SN1B
2018,20229,3/9/2018,0955,54.702,-55.305,SAT-HIGH,MED,NTB,SN1B
2018,20230,3/9/2018,0955,55.052,-56.152,SAT-HIGH,MED,NTB,SN1B
2018,20211,3/9/2018,1356,47.732,-53.082,R/V,SM,GEN,GMRS
2018,20183,3/9/2018,1404,47.825,-52.297,R/V,SM,GEN,GMRS
2018,20213,3/9/2018,1624,47.018,-52.222,R/V,SM,DD,2009
2018,20231,3/9/2018,1729,48.513,-52.043,R/V,BB,GEN,GTJZ
2018,20196,3/9/2018,1735,48.590,-51.965,R/V,SM,GEN,GTJZ
2018,20232,3/9/2018,1735,48.557,-51.848,R/V,BB,GEN,GTJZ
2018,20175,3/9/2018,1739,48.793,-51.730,R/V,SM,GEN,GTJZ
2018,20233,3/9/2018,1742,48.733,-51.902,R/V,BB,GEN,GTJZ
2018,20158,3/9/2018,1752,48.858,-51.440,R/V,SM,GEN,GTJZ
2018,20143,3/9/2018,1911,51.143,-52.752,R/V,GR,GEN,GTJZ
2018,20053,3/9/2018,1919,51.403,-52.827,R/V,BB,GEN,GTJZ
2018,20149,3/9/2018,1919,51.095,-52.945,R/V,GR,GEN,GTJZ
2018,20125,3/9/2018,1930,49.790,-52.890,R/V,SM,GEN,GTJZ
2018,20199,3/9/2018,1945,49.560,-53.432,R/V,MED,GEN,GTJZ
2018,20036,3/9/2018,1945,49.635,-51.980,R/V,SM,GEN,GTJZ
2018,20207,3/9/2018,1949,49.553,-53.088,R/V,SM,GEN,GTJZ
2018,20010,3/9/2018,2010,49.317,-51.865,R/V,BB,GEN,GTJZ
2018,20114,3/10/2018,0947,54.712,-54.632,SAT-HIGH,SM,GEN,SNL1
2018,20066,3/10/2018,0947,54.520,-53.777,SAT-HIGH,SM,GEN,SNL1
2018,20059,3/10/2018,0948,53.137,-52.993,SAT-HIGH,MED,GEN,SN1A
2018,20060,3/10/2018,0948,53.578,-54.438,SAT-HIGH,MED,GEN,SN1A
2018,20064,3/10/2018,0948,53.702,-52.985,SAT-HIGH,MED,GEN,SN1A
2018,20065,3/10/2018,0948,53.992,-52.940,SAT-HIGH,MED,GEN,SN1A
2018,20234,3/10/2018,0948,53.393,-52.153,SAT-HIGH,MED,GEN,SN1A
2018,20065,3/10/2018,0948,54.095,-53.183,SAT-HIGH,SM,GEN,SNL1
2018,20186,3/10/2018,0948,54.275,-54.117,SAT-HIGH,MED,GEN,SNL1
2018,20188,3/10/2018,0948,54.063,-53.300,SAT-HIGH,MED,GEN,SNL1
2018,20064,3/10/2018,0948,54.053,-53.672,SAT-HIGH,MED,GEN,SNL1
2018,20058,3/10/2018,0948,54.168,-54.280,SAT-HIGH,MED,GEN,SNL1
2018,20056,3/10/2018,0948,54.080,-54.788,SAT-HIGH,MED,GEN,SNL1
2018,20061,3/10/2018,0948,53.597,-53.547,SAT-HIGH,MED,GEN,SNL1
2018,20062,3/10/2018,0948,53.233,-53.883,SAT-HIGH,MED,GEN,SNL1
2018,51,3/10/2018,0948,53.255,-55.178,SAT-HIGH,MED,GEN,SNL1
2018,20189,3/10/2018,0948,53.175,-54.965,SAT-HIGH,SM,GEN,SNL1
2018,20054,3/10/2018,0948,53.075,-53.848,SAT-HIGH,MED,GEN,SNL1
2018,20152,3/10/2018,0948,52.538,-54.908,SAT-HIGH,MED,GEN,SNL1
2018,20155,3/10/2018,0948,52.333,-55.357,SAT-HIGH,MED,GEN,SNL1
2018,20154,3/10/2018,0948,52.087,-55.430,SAT-HIGH,SM,GEN,SNL1
2018,20006,3/10/2018,0948,51.998,-53.915,SAT-HIGH,SM,GEN,SNL1
2018,20011,3/10/2018,0948,51.748,-54.952,SAT-HIGH,MED,GEN,SNL1
2018,20235,3/12/2018,0933,47.973,-52.358,SAT-HIGH,SM,GEN,SN1A
2018,20154,3/13/2018,1418,51.538,-56.420,VIS,MED,TAB,2009
2018,20155,3/13/2018,1433,51.907,-55.780,VIS,LG,PIN,2009
2018,20157,3/13/2018,1433,51.672,-55.737,VIS,MED,NTB,2009
2018,20236,3/13/2018,1436,51.975,-55.615,VIS,MED,NTB,2009
2018,20237,3/13/2018,1444,52.015,-55.352,VIS,MED,DD,2009
2018,20152,3/13/2018,1445,52.027,-55.333,VIS,MED,NTB,2009
2018,20238,3/13/2018,1446,51.965,-55.280,VIS,MED,NTB,2009
2018,20239,3/13/2018,1446,51.950,-55.250,VIS,GR,NTB,2009
2018,20040,3/13/2018,1449,51.987,-55.125,VIS,SM,NTB,2009
2018,20240,3/13/2018,1452,52.250,-54.775,VIS,SM,NTB,2009
2018,20241,3/13/2018,1455,52.077,-55.623,VIS,VLG,NTB,2009
2018,20242,3/13/2018,1455,52.390,-54.720,VIS,MED,NTB,2009
2018,20243,3/13/2018,1458,52.243,-54.780,VIS,LG,NTB,2009
2018,20244,3/13/2018,1504,52.287,-54.785,VIS,LG,NTB,2009
2018,20150,3/13/2018,1505,52.357,-54.750,VIS,LG,NTB,2009
2018,20245,3/13/2018,1545,52.562,-53.775,VIS,LG,NTB,2009
2018,20246,3/13/2018,1741,48.742,-51.922,R/V,SM,NTB,2009
2018,20202,3/13/2018,2122,48.788,-53.082,SAT-HIGH,GEN,GEN,SN1A
2018,20207,3/13/2018,2122,48.892,-53.212,SAT-HIGH,GEN,GEN,SN1A
2018,20125,3/13/2018,2122,49.070,-53.308,SAT-HIGH,GEN,GEN,SN1A
2018,20122,3/13/2018,2122,49.955,-53.847,SAT-LOW,GEN,GEN,SN1A
2018,20189,3/13/2018,2123,52.528,-54.908,SAT-HIGH,GEN,GEN,SN1A
2018,20054,3/13/2018,2123,52.633,-54.048,SAT-HIGH,GEN,GEN,SN1A
2018,20059,3/13/2018,2123,52.877,-53.447,SAT-HIGH,GEN,GEN,SN1A
2018,20250,3/13/2018,2123,52.217,-54.847,SAT-LOW,GEN,GEN,SN1A
2018,20061,3/13/2018,2123,53.183,-53.648,SAT-HIGH,GEN,GEN,SN1A
2018,20247,3/13/2018,2123,52.890,-53.455,SAT-HIGH,GEN,GEN,SN1A
2018,20248,3/13/2018,2123,53.397,-53.802,SAT-HIGH,GEN,GEN,SN1A
2018,20249,3/13/2018,2123,53.387,-53.792,SAT-HIGH,GEN,GEN,SN1A
2018,20006,3/13/2018,2123,51.597,-54.612,SAT-HIGH,GEN,GEN,SN1A
2018,20251,3/13/2018,2123,52.348,-54.748,SAT-HIGH,GEN,GEN,SN1A
2018,20252,3/13/2018,2123,51.927,-54.497,SAT-HIGH,GEN,GEN,SN1A
2018,20253,3/13/2018,2123,52.205,-54.185,SAT-HIGH,GEN,GEN,SN1A
2018,20254,3/13/2018,2123,52.318,-54.352,SAT-HIGH,GEN,GEN,SN1A
2018,20255,3/13/2018,2123,52.365,-54.165,SAT-HIGH,GEN,GEN,SN1A
2018,20256,3/13/2018,2123,52.350,-54.425,SAT-HIGH,GEN,GEN,SN1A
2018,20257,3/13/2018,2123,52.357,-54.550,SAT-HIGH,GEN,GEN,SN1A
2018,20258,3/13/2018,2123,52.418,-54.045,SAT-HIGH,GEN,GEN,SN1A
2018,20259,3/13/2018,2123,52.443,-54.615,SAT-HIGH,GEN,GEN,SN1A
2018,20260,3/13/2018,2123,52.537,-54.227,SAT-HIGH,GEN,GEN,SN1A
2018,20183,3/14/2018,0227,47.168,-52.722,VIS,SM,GEN,XJBI
2018,51,3/15/2018,0956,52.623,-55.123,SAT-HIGH,MED,NTB,SN1A
2018,20189,3/15/2018,0956,52.258,-55.180,SAT-HIGH,MED,NTB,SN1A
2018,20253,3/15/2018,0956,52.110,-54.258,SAT-HIGH,SM,NTB,SN1A
2018,20261,3/15/2018,0956,55.048,-56.195,SAT-HIGH,LG,NTB,SN1A
2018,20262,3/15/2018,0956,54.920,-55.987,SAT-HIGH,MED,NTB,SN1A
2018,20263,3/15/2018,0956,54.757,-55.955,SAT-HIGH,MED,NTB,SN1A
2018,20069,3/15/2018,0956,55.035,-54.035,SAT-HIGH,MED,NTB,SN1A
2018,20250,3/16/2018,0947,51.787,-55.107,SAT-HIGH,GEN,GEN,SN1B
2018,20069,3/16/2018,0947,55.050,-53.767,SAT-HIGH,MED,GEN,SNL1
2018,20066,3/16/2018,0947,54.518,-53.513,SAT-HIGH,MED,GEN,SNL1
2018,20187,3/16/2018,0947,54.418,-54.040,SAT-HIGH,SM,GEN,SNL1
2018,20114,3/16/2018,0947,54.672,-54.698,SAT-HIGH,MED,GEN,SNL1
2018,53,3/16/2018,0947,54.155,-54.520,SAT-HIGH,SM,GEN,SNL1
2018,20186,3/16/2018,0947,53.848,-54.248,SAT-HIGH,MED,GEN,SNL1
2018,20064,3/16/2018,0947,53.797,-54.405,SAT-HIGH,MED,GEN,SNL1
2018,20058,3/16/2018,0947,53.723,-54.707,SAT-HIGH,MED,GEN,SNL1
2018,20056,3/16/2018,0947,53.748,-55.040,SAT-HIGH,MED,GEN,SNL1
2018,20062,3/16/2018,0947,52.807,-54.478,SAT-HIGH,SM,GEN,SNL1
2018,20242,3/16/2018,0947,52.297,-55.063,SAT-HIGH,MED,GEN,SNL1
2018,20240,3/16/2018,0947,51.953,-55.302,SAT-HIGH,SM,GEN,SNL1
2018,20150,3/16/2018,0947,52.020,-55.325,SAT-HIGH,MED,GEN,SNL1
2018,20252,3/16/2018,0947,51.788,-55.107,SAT-HIGH,MED,GEN,SNL1
2018,20152,3/16/2018,0947,51.907,-55.625,SAT-HIGH,MED,GEN,SNL1
2018,20251,3/16/2018,0947,52.080,-55.437,SAT-HIGH,SM,GEN,SNL1
2018,20267,3/16/2018,0947,52.548,-55.370,SAT-HIGH,MED,GEN,SNL1
2018,20268,3/16/2018,0947,54.740,-53.837,SAT-HIGH,MED,GEN,SNL1
2018,20269,3/16/2018,0947,54.892,-54.732,SAT-HIGH,MED,GEN,SNL1
2018,20189,3/16/2018,1206,52.262,-55.355,R/V,MED,GEN,GPGR
2018,20054,3/16/2018,1216,52.498,-54.213,VIS,MED,WDG,GPGR
2018,51,3/16/2018,1231,52.537,-55.413,R/V,LG,GEN,GPGR
2018,20243,3/16/2018,1250,52.072,-55.128,R/V,LG,GEN,GPGR
2018,20121,3/16/2018,1317,49.440,-53.540,R/V,SM,GEN,GPGR
2018,20061,3/16/2018,1329,52.828,-53.790,R/V,SM,GEN,GPGR
2018,20040,3/16/2018,1347,51.765,-55.137,R/V,MED,GEN,GPGR
2018,20217,3/16/2018,1354,48.505,-52.393,R/V,SM,DD,GPGR
2018,20199,3/16/2018,1400,49.542,-53.520,R/V,MED,DD,GPGR
2018,20156,3/16/2018,1413,50.927,-54.420,R/V,MED,GEN,GPGR
2018,20247,3/17/2018,0939,53.115,-52.873,SAT-HIGH,SM,GEN,SNL1
2018,20063,3/17/2018,0939,53.130,-52.870,SAT-HIGH,MED,GEN,SNL1
2018,20024,3/17/2018,0939,51.038,-52.538,SAT-LOW,MED,GEN,SNL1
2018,20052,3/17/2018,0939,51.080,-53.463,SAT-LOW,SM,GEN,SNL1
2018,20032,3/17/2018,0939,50.667,-53.408,SAT-HIGH,MED,GEN,SNL1
2018,20201,3/17/2018,0939,49.490,-53.943,SAT-HIGH,MED,GEN,SNL1
2018,20122,3/17/2018,0939,49.563,-53.448,SAT-HIGH,MED,GEN,SNL1
2018,20145,3/17/2018,1358,50.152,-54.998,VIS,BB,GEN,CGCX
2018,20205,3/17/2018,1358,50.130,-54.938,VIS,SM,NTB,CGCX
2018,20147,3/17/2018,1419,50.828,-55.035,VIS,BB,GEN,CGCX
2018,20157,3/17/2018,1448,51.627,-55.412,VIS,SM,NTB,CGCX
2018,20264,3/17/2018,1451,51.688,-55.283,VIS,BB,GEN,CGCX
2018,20238,3/17/2018,1453,51.762,-55.493,VIS,SM,NTB,CGCX
2018,20240,3/17/2018,1457,51.920,-55.508,VIS,MED,PIN,CGCX
2018,20244,3/17/2018,1502,52.027,-55.323,VIS,MED,NTB,CGCX
2018,20189,3/17/2018,1509,52.273,-55.397,VIS,MED,NTB,CGCX
2018,20153,3/17/2018,1630,50.465,-55.812,VIS,SM,NTB,CGCX
2018,20204,3/17/2018,1632,50.375,-55.675,VIS,SM,NTB,CGCX
2018,20013,3/17/2018,1632,50.395,-55.702,VIS,SM,NTB,CGCX
2018,20203,3/17/2018,1633,50.363,-55.870,VIS,SM,NTB,CGCX
2018,20265,3/19/2018,0924,50.885,-49.077,SAT-HIGH,SM,GEN,SN1A
2018,20266,3/19/2018,0924,50.795,-49.100,SAT-HIGH,SM,GEN,SN1A
2018,20121,3/19/2018,1415,49.162,-53.357,R/V,SM,GEN,GTJZ
2018,20122,3/19/2018,1415,49.253,-52.943,R/V,LG,GEN,GTJZ
2018,20202,3/19/2018,1415,48.590,-52.657,R/V,SM,GEN,GTJZ
2018,20089,3/19/2018,2123,56.182,-57.133,SAT-LOW,MED,NTB,SN1B
2018,20201,3/20/2018,1159,49.415,-53.530,R/V,MED,GEN,GMRS
2018,20204,3/20/2018,1211,50.165,-55.055,R/V,SM,GEN,GMRS
2018,51,3/20/2018,1306,52.023,-55.325,VIS,LG,DD,GMRS
2018,20267,3/20/2018,1309,51.955,-55.533,VIS,SM,GEN,GMRS
2018,20150,3/20/2018,1318,51.930,-55.715,R/V,SM,GEN,GMRS
2018,20237,3/20/2018,1325,51.523,-56.315,R/V,MED,GEN,GMRS
2018,20241,3/20/2018,1330,52.072,-55.377,R/V,LG,GEN,GMRS
2018,20243,3/20/2018,1330,51.775,-55.358,R/V,LG,GEN,GMRS
2018,20244,3/20/2018,1330,52.003,-55.505,R/V,SM,GEN,GMRS
2018,20189,3/20/2018,1330,51.815,-55.495,R/V,SM,GEN,GMRS
2018,20238,3/20/2018,1330,51.655,-55.482,R/V,SM,GEN,GMRS
2018,20157,3/20/2018,1330,51.638,-55.492,R/V,MED,GEN,GMRS
2018,20152,3/20/2018,1330,51.627,-56.622,R/V,SM,GEN,GMRS
2018,20122,3/20/2018,1541,49.260,-52.828,R/V,MED,GEN,GTJZ
